Employee ID,Application,Entitlement Name,Entitlement ID,Access Level
J211157,HR Portal,HRP-TimeEntry,HRP002,Write
J211157,Compliance Training,CT-AnnualCert,CT001,Execute
J211157,ServiceNow,SN-IncidentMgmt,SN001,Write
J211157,ServiceNow,SN-ChangeMgmt,SN002,Write
J211157,ServiceNow,SN-AssetMgmt,SN004,Read
J211157,CI/CD Platform,CICD-Build,CICD001,Execute
J211157,CI/CD Platform,CICD-Deploy,CICD002,Execute
J211157,CI/CD Platform,CICD-RepoAccess,CICD003,Write
J211157,Cloud Platform,CP-AWSConsole,CP001,Read
J211157,Cloud Platform,CP-AzureConsole,CP002,Read
J211157,Monitoring Tools,MT-Splunk,MT001,Read
J211157,Monitoring Tools,MT-Grafana,MT002,Read
J211157,Monitoring Tools,MT-PagerDuty,MT003,Write
J211157,HR Portal,HRP-TeamView,HRP010,Read
J211157,HR Portal,HRP-Approval,HRP011,Approve
J211157,Compliance Platform,CMP-APACRegulatory,CMP013,Read
J052956,Active Directory,AD-Login,AD001,Read
J052956,Active Directory,AD-Email,AD002,Read
J052956,Active Directory,AD-Intranet,AD003,Read
J052956,HR Portal,HRP-SelfService,HRP001,Read
J052956,Compliance Training,CT-AnnualCert,CT001,Execute
J052956,Strategy Platform,SP-MarketAnalysis,SP001,Read
J052956,Strategy Platform,SP-CompetitorIntel,SP002,Read
J052956,Strategy Platform,SP-StrategyDocs,SP003,Write
J052956,M&A Platform,MA-DealRoom,MA001,Read
J052956,M&A Platform,MA-Valuation,MA002,Execute
J052956,M&A Platform,MA-DueDiligence,MA003,Write
J052956,IR Platform,IR-Filings,IR001,Write
J052956,IR Platform,IR-ESGReporting,IR003,Write
J052956,Financial Reporting,FR-StratReports,FR010,Read
J052956,HR Portal,HRP-TeamView,HRP010,Read
J052956,HR Portal,HRP-Approval,HRP011,Approve
J052956,Compliance Platform,CMP-APACRegulatory,CMP013,Read
P104561,Active Directory,AD-Login,AD001,Read
P104561,Active Directory,AD-Intranet,AD003,Read
P104561,HR Portal,HRP-SelfService,HRP001,Read
P104561,HR Portal,HRP-TimeEntry,HRP002,Write
P104561,Compliance Training,CT-AnnualCert,CT001,Execute
P104561,General Ledger,GL-JournalEntry,GL001,Write
P104561,General Ledger,GL-AccountRecon,GL003,Write
P104561,General Ledger,GL-TrialBalance,GL004,Read
P104561,Financial Reporting,FR-MgmtReports,FR001,Read
P104561,Financial Reporting,FR-Consolidation,FR003,Execute
P104561,Budget System,BS-BudgetEntry,BS001,Write
P104561,Budget System,BS-Forecast,BS002,Write
P104561,Budget System,BS-Variance,BS003,Read
P104561,Accounts Payable,AP-InvoiceEntry,AP001,Write
P104561,Accounts Payable,AP-PaymentRun,AP002,Execute
P104561,Compliance Platform,CMP-EURegulatory,CMP011,Read
J893667,Active Directory,AD-Login,AD001,Read
J893667,Active Directory,AD-Email,AD002,Read
J893667,Active Directory,AD-Intranet,AD003,Read
J893667,HR Portal,HRP-SelfService,HRP001,Read
J893667,HR Portal,HRP-TimeEntry,HRP002,Write
J893667,Compliance Training,CT-AnnualCert,CT001,Execute
J893667,General Ledger,GL-JournalEntry,GL001,Write
J893667,General Ledger,GL-JournalApprove,GL002,Approve
J893667,General Ledger,GL-TrialBalance,GL004,Read
J893667,Financial Reporting,FR-MgmtReports,FR001,Read
J893667,Financial Reporting,FR-RegReports,FR002,Read
J893667,Financial Reporting,FR-Consolidation,FR003,Execute
J893667,Budget System,BS-BudgetEntry,BS001,Write
J893667,Budget System,BS-Forecast,BS002,Write
J893667,Budget System,BS-Variance,BS003,Read
J893667,Accounts Payable,AP-InvoiceEntry,AP001,Write
J893667,HR Portal,HRP-TeamView,HRP010,Read
J893667,HR Portal,HRP-Approval,HRP011,Approve
J893667,Compliance Platform,CMP-EURegulatory,CMP011,Read
J893667,Compliance Platform,CMP-GDPR,CMP012,Read
J893667,Digital Banking Platform,DBP-MobileConfig,DBP001,Write
T402280,Active Directory,AD-Login,AD001,Read
T402280,Active Directory,AD-Email,AD002,Read
T402280,Active Directory,AD-Intranet,AD003,Read
T402280,HR Portal,HRP-SelfService,HRP001,Read
T402280,HR Portal,HRP-TimeEntry,HRP002,Write
T402280,Compliance Training,CT-AnnualCert,CT001,Execute
T402280,CRM Platform,CRM-ClientView,CRM001,Read
T402280,CRM Platform,CRM-ClientEdit,CRM002,Write
T402280,CRM Platform,CRM-DealPipeline,CRM003,Write
T402280,CRM Platform,CRM-Reports,CRM004,Read
T402280,Credit Analysis System,CAS-CreditView,CAS001,Read
T402280,Credit Analysis System,CAS-LimitSet,CAS004,Write
T402280,Transaction Banking Platform,TBP-CashMgmt,TBP001,Read
T402280,Transaction Banking Platform,TBP-TradeFinance,TBP002,Read
T402280,Transaction Banking Platform,TBP-Payments,TBP003,Execute
T402280,Transaction Banking Platform,TBP-Custody,TBP004,Read
T402280,KYC System,KYC-ClientDueDiligence,KYC001,Read
T402280,KYC System,KYC-RiskRating,KYC002,Write
T402280,Compliance Platform,CMP-LATAMRegulatory,CMP014,Read
T402280,CI/CD Platform,CICD-Build,CICD001,Execute
T752166,Active Directory,AD-Login,AD001,Read
T752166,Active Directory,AD-Email,AD002,Read
T752166,Active Directory,AD-Intranet,AD003,Read
T752166,HR Portal,HRP-SelfService,HRP001,Read
T752166,HR Portal,HRP-TimeEntry,HRP002,Write
T752166,Compliance Training,CT-AnnualCert,CT001,Execute
T752166,General Ledger,GL-JournalEntry,GL001,Write
T752166,General Ledger,GL-JournalApprove,GL002,Approve
T752166,General Ledger,GL-AccountRecon,GL003,Write
T752166,General Ledger,GL-TrialBalance,GL004,Read
T752166,Financial Reporting,FR-MgmtReports,FR001,Read
T752166,Financial Reporting,FR-RegReports,FR002,Read
T752166,Financial Reporting,FR-Consolidation,FR003,Execute
T752166,Budget System,BS-Forecast,BS002,Write
T752166,Budget System,BS-Variance,BS003,Read
T752166,Accounts Payable,AP-InvoiceEntry,AP001,Write
T752166,Accounts Payable,AP-PaymentRun,AP002,Execute
T752166,HR Portal,HRP-TeamView,HRP010,Read
T752166,HR Portal,HRP-Approval,HRP011,Approve
T752166,Compliance Platform,CMP-LATAMRegulatory,CMP014,Read
T752166,Enterprise Risk Platform,ERP-RiskDashboard,ERP001,Read
S507857,Active Directory,AD-Login,AD001,Read
S507857,Active Directory,AD-Email,AD002,Read
S507857,Active Directory,AD-Intranet,AD003,Read
S507857,HR Portal,HRP-SelfService,HRP001,Read
S507857,HR Portal,HRP-TimeEntry,HRP002,Write
S507857,Compliance Training,CT-AnnualCert,CT001,Execute
S507857,General Ledger,GL-JournalEntry,GL001,Write
S507857,General Ledger,GL-JournalApprove,GL002,Approve
S507857,General Ledger,GL-AccountRecon,GL003,Write
S507857,General Ledger,GL-TrialBalance,GL004,Read
S507857,Financial Reporting,FR-MgmtReports,FR001,Read
S507857,Financial Reporting,FR-Consolidation,FR003,Execute
S507857,Budget System,BS-BudgetEntry,BS001,Write
S507857,Budget System,BS-Forecast,BS002,Write
S507857,Accounts Payable,AP-InvoiceEntry,AP001,Write
S507857,Accounts Payable,AP-PaymentRun,AP002,Execute
S507857,HR Portal,HRP-TeamView,HRP010,Read
S507857,HR Portal,HRP-Approval,HRP011,Approve
S507857,HR Portal,HRP-BudgetView,HRP012,Read
S507857,Compliance Platform,CMP-USRegulatory,CMP010,Read
K683629,Active Directory,AD-Email,AD002,Read
K683629,Active Directory,AD-Intranet,AD003,Read
K683629,HR Portal,HRP-SelfService,HRP001,Read
K683629,HR Portal,HRP-TimeEntry,HRP002,Write
K683629,Compliance Training,CT-AnnualCert,CT001,Execute
K683629,General Ledger,GL-JournalEntry,GL001,Write
K683629,General Ledger,GL-JournalApprove,GL002,Approve
K683629,General Ledger,GL-AccountRecon,GL003,Write
K683629,General Ledger,GL-TrialBalance,GL004,Read
K683629,Financial Reporting,FR-MgmtReports,FR001,Read
K683629,Financial Reporting,FR-Consolidation,FR003,Execute
K683629,Budget System,BS-BudgetEntry,BS001,Write
K683629,Budget System,BS-Forecast,BS002,Write
K683629,Accounts Payable,AP-InvoiceEntry,AP001,Write
K683629,Accounts Payable,AP-PaymentRun,AP002,Execute
K683629,HR Portal,HRP-TeamView,HRP010,Read
K683629,HR Portal,HRP-Approval,HRP011,Approve
K683629,Compliance Platform,CMP-EURegulatory,CMP011,Read
K683629,Compliance Platform,CMP-GDPR,CMP012,Read
N056440,Active Directory,AD-Login,AD001,Read
N056440,Active Directory,AD-Email,AD002,Read
N056440,Active Directory,AD-Intranet,AD003,Read
N056440,HR Portal,HRP-SelfService,HRP001,Read
N056440,HR Portal,HRP-TimeEntry,HRP002,Write
N056440,Compliance Training,CT-AnnualCert,CT001,Execute
N056440,Trading Platform,TP-FXTrading,TP001,Execute
N056440,Trading Platform,TP-RatesTrading,TP002,Execute
N056440,Trading Platform,TP-CreditTrading,TP003,Execute
N056440,Risk Analytics,RA-MarketRisk,RA001,Read
N056440,Risk Analytics,RA-VaR,RA002,Execute
N056440,Risk Analytics,RA-StressTest,RA003,Execute
N056440,Treasury Management,TM-Liquidity,TM002,Read
N056440,Bloomberg Terminal,BT-MarketData,BT001,Read
N056440,Bloomberg Terminal,BT-Analytics,BT002,Execute
N056440,Compliance Platform,CMP-EURegulatory,CMP011,Read
A509941,Active Directory,AD-Login,AD001,Read
A509941,Active Directory,AD-Email,AD002,Read
A509941,Active Directory,AD-Intranet,AD003,Read
A509941,HR Portal,HRP-SelfService,HRP001,Read
A509941,Compliance Training,CT-AnnualCert,CT001,Execute
A509941,Compliance Platform,CMP-PolicyMgmt,CMP001,Write
A509941,Compliance Platform,CMP-RegTracker,CMP002,Read
A509941,Compliance Platform,CMP-SARFiling,CMP003,Execute
A509941,Compliance Platform,CMP-AuditTrail,CMP004,Read
A509941,Contract Management,CM-ContractDraft,CM001,Write
A509941,Contract Management,CM-ContractReview,CM002,Read
A509941,eDiscovery,ED-Search,ED001,Execute
A509941,eDiscovery,ED-HoldMgmt,ED002,Write
A509941,KYC System,KYC-Oversight,KYC020,Read
A509941,KYC System,KYC-Escalation,KYC021,Write
A509941,Compliance Platform,CMP-APACRegulatory,CMP013,Read
A509941,Performance System,PS-GoalSetting,PS001,Write
A509941,Performance System,PS-ReviewAdmin,PS002,Admin
M157107,Active Directory,AD-Email,AD002,Read
M157107,Active Directory,AD-Intranet,AD003,Read
M157107,HR Portal,HRP-SelfService,HRP001,Read
M157107,Compliance Training,CT-AnnualCert,CT001,Execute
M157107,Compliance Platform,CMP-RegTracker,CMP002,Read
M157107,Compliance Platform,CMP-SARFiling,CMP003,Execute
M157107,Compliance Platform,CMP-AuditTrail,CMP004,Read
M157107,Contract Management,CM-ContractDraft,CM001,Write
M157107,Contract Management,CM-ContractApprove,CM003,Approve
M157107,eDiscovery,ED-Search,ED001,Execute
M157107,KYC System,KYC-Escalation,KYC021,Write
M157107,Compliance Platform,CMP-EURegulatory,CMP011,Read
M157107,Compliance Platform,CMP-GDPR,CMP012,Read
L373989,Active Directory,AD-Login,AD001,Read
L373989,Active Directory,AD-Email,AD002,Read
L373989,Active Directory,AD-Intranet,AD003,Read
L373989,HR Portal,HRP-SelfService,HRP001,Read
L373989,HR Portal,HRP-TimeEntry,HRP002,Write
L373989,Compliance Platform,CMP-PolicyMgmt,CMP001,Write
L373989,Compliance Platform,CMP-SARFiling,CMP003,Execute
L373989,Compliance Platform,CMP-AuditTrail,CMP004,Read
L373989,Contract Management,CM-ContractDraft,CM001,Write
L373989,Contract Management,CM-ContractReview,CM002,Read
L373989,Contract Management,CM-ContractApprove,CM003,Approve
L373989,eDiscovery,ED-Search,ED001,Execute
L373989,eDiscovery,ED-HoldMgmt,ED002,Write
L373989,KYC System,KYC-Oversight,KYC020,Read
L373989,HR Portal,HRP-TeamView,HRP010,Read
L373989,HR Portal,HRP-Approval,HRP011,Approve
L373989,HR Portal,HRP-BudgetView,HRP012,Read
L373989,HR Portal,HRP-HiringApproval,HRP013,Approve
L373989,Compliance Platform,CMP-EURegulatory,CMP011,Read
L373989,Compliance Platform,CMP-GDPR,CMP012,Read
B193180,Active Directory,AD-Login,AD001,Read
B193180,Active Directory,AD-Email,AD002,Read
B193180,Active Directory,AD-Intranet,AD003,Read
B193180,HR Portal,HRP-SelfService,HRP001,Read
B193180,HR Portal,HRP-TimeEntry,HRP002,Write
B193180,Compliance Training,CT-AnnualCert,CT001,Execute
B193180,Compliance Platform,CMP-PolicyMgmt,CMP001,Write
B193180,Compliance Platform,CMP-RegTracker,CMP002,Read
B193180,Compliance Platform,CMP-SARFiling,CMP003,Execute
B193180,Compliance Platform,CMP-AuditTrail,CMP004,Read
B193180,Contract Management,CM-ContractDraft,CM001,Write
B193180,Contract Management,CM-ContractReview,CM002,Read
B193180,Contract Management,CM-ContractApprove,CM003,Approve
B193180,eDiscovery,ED-Search,ED001,Execute
B193180,eDiscovery,ED-HoldMgmt,ED002,Write
B193180,KYC System,KYC-Oversight,KYC020,Read
B193180,KYC System,KYC-Escalation,KYC021,Write
B193180,HR Portal,HRP-TeamView,HRP010,Read
B193180,HR Portal,HRP-Approval,HRP011,Approve
B193180,HR Portal,HRP-BudgetView,HRP012,Read
B193180,Compliance Platform,CMP-APACRegulatory,CMP013,Read
B193180,Cloud Platform,CP-AWSConsole,CP001,Read
B193180,Cloud Platform,CP-AzureConsole,CP002,Read
V833778,Active Directory,AD-Login,AD001,Read
V833778,Active Directory,AD-Email,AD002,Read
V833778,Active Directory,AD-Intranet,AD003,Read
V833778,HR Portal,HRP-TimeEntry,HRP002,Write
V833778,Compliance Training,CT-AnnualCert,CT001,Execute
V833778,CRM Platform,CRM-ClientView,CRM001,Read
V833778,CRM Platform,CRM-ClientEdit,CRM002,Write
V833778,CRM Platform,CRM-DealPipeline,CRM003,Write
V833778,CRM Platform,CRM-Reports,CRM004,Read
V833778,Credit Analysis System,CAS-CreditView,CAS001,Read
V833778,Credit Analysis System,CAS-CreditScore,CAS002,Execute
V833778,Credit Analysis System,CAS-CreditApprove,CAS003,Approve
V833778,Credit Analysis System,CAS-LimitSet,CAS004,Write
V833778,Transaction Banking Platform,TBP-TradeFinance,TBP002,Read
V833778,KYC System,KYC-ClientDueDiligence,KYC001,Read
V833778,KYC System,KYC-RiskRating,KYC002,Write
V833778,HR Portal,HRP-Approval,HRP011,Approve
V833778,HR Portal,HRP-BudgetView,HRP012,Read
V833778,Compliance Platform,CMP-APACRegulatory,CMP013,Read
B303424,Active Directory,AD-Login,AD001,Read
B303424,Active Directory,AD-Email,AD002,Read
B303424,Active Directory,AD-Intranet,AD003,Read
B303424,HR Portal,HRP-SelfService,HRP001,Read
B303424,HR Portal,HRP-TimeEntry,HRP002,Write
B303424,Compliance Training,CT-AnnualCert,CT001,Execute
B303424,Compliance Platform,CMP-PolicyMgmt,CMP001,Write
B303424,Compliance Platform,CMP-RegTracker,CMP002,Read
B303424,Compliance Platform,CMP-SARFiling,CMP003,Execute
B303424,Compliance Platform,CMP-AuditTrail,CMP004,Read
B303424,Contract Management,CM-ContractDraft,CM001,Write
B303424,Contract Management,CM-ContractReview,CM002,Read
B303424,eDiscovery,ED-HoldMgmt,ED002,Write
B303424,KYC System,KYC-Oversight,KYC020,Read
B303424,KYC System,KYC-Escalation,KYC021,Write
B303424,Compliance Platform,CMP-USRegulatory,CMP010,Read
I468425,Active Directory,AD-Login,AD001,Read
I468425,Active Directory,AD-Email,AD002,Read
I468425,Active Directory,AD-Intranet,AD003,Read
I468425,HR Portal,HRP-SelfService,HRP001,Read
I468425,HR Portal,HRP-TimeEntry,HRP002,Write
I468425,Compliance Training,CT-AnnualCert,CT001,Execute
I468425,Wealth Platform,WP-InvestAdvice,WP002,Write
I468425,Wealth Platform,WP-FinancialPlan,WP004,Write
I468425,Trust System,TS-TrustAdmin,TS001,Read
I468425,Trust System,TS-EstatePlan,TS002,Write
I468425,Trust System,TS-Fiduciary,TS003,Execute
I468425,CRM Platform,CRM-HNWClient,CRM020,Read
I468425,CRM Platform,CRM-UHNWClient,CRM021,Read
I468425,CRM Platform,CRM-Referrals,CRM022,Write
I468425,KYC System,KYC-WealthDueDiligence,KYC010,Read
I468425,KYC System,KYC-SourceOfWealth,KYC011,Write
I468425,HR Portal,HRP-TeamView,HRP010,Read
I468425,HR Portal,HRP-Approval,HRP011,Approve
I468425,Compliance Platform,CMP-EURegulatory,CMP011,Read
I468425,Compliance Platform,CMP-GDPR,CMP012,Read
I468425,Budget System,BS-BudgetEntry,BS001,Write
I468425,Budget System,BS-Forecast,BS002,Write
L592962,Active Directory,AD-Login,AD001,Read
L592962,Active Directory,AD-Email,AD002,Read
L592962,Active Directory,AD-Intranet,AD003,Read
L592962,HR Portal,HRP-SelfService,HRP001,Read
L592962,HR Portal,HRP-TimeEntry,HRP002,Write
L592962,Compliance Training,CT-AnnualCert,CT001,Execute
L592962,ServiceNow,SN-IncidentMgmt,SN001,Write
L592962,ServiceNow,SN-ProblemMgmt,SN003,Write
L592962,ServiceNow,SN-AssetMgmt,SN004,Read
L592962,CI/CD Platform,CICD-Build,CICD001,Execute
L592962,CI/CD Platform,CICD-RepoAccess,CICD003,Write
L592962,Cloud Platform,CP-AWSConsole,CP001,Read
L592962,Cloud Platform,CP-AzureConsole,CP002,Read
L592962,Monitoring Tools,MT-Splunk,MT001,Read
L592962,Monitoring Tools,MT-Grafana,MT002,Read
L592962,Monitoring Tools,MT-PagerDuty,MT003,Write
L592962,Compliance Platform,CMP-EURegulatory,CMP011,Read
L592962,Compliance Platform,CMP-GDPR,CMP012,Read
I676869,Active Directory,AD-Login,AD001,Read
I676869,Active Directory,AD-Email,AD002,Read
I676869,Active Directory,AD-Intranet,AD003,Read
I676869,HR Portal,HRP-SelfService,HRP001,Read
I676869,HR Portal,HRP-TimeEntry,HRP002,Write
I676869,Compliance Training,CT-AnnualCert,CT001,Execute
I676869,Wealth Platform,WP-ClientPortfolio,WP001,Read
I676869,Wealth Platform,WP-InvestAdvice,WP002,Write
I676869,Wealth Platform,WP-OrderExec,WP003,Execute
I676869,Wealth Platform,WP-FinancialPlan,WP004,Write
I676869,Trust System,TS-EstatePlan,TS002,Write
I676869,Trust System,TS-Fiduciary,TS003,Execute
I676869,CRM Platform,CRM-HNWClient,CRM020,Read
I676869,KYC System,KYC-WealthDueDiligence,KYC010,Read
I676869,KYC System,KYC-SourceOfWealth,KYC011,Write
I676869,HR Portal,HRP-TeamView,HRP010,Read
I676869,HR Portal,HRP-BudgetView,HRP012,Read
I676869,Compliance Platform,CMP-EURegulatory,CMP011,Read
I676869,Compliance Platform,CMP-GDPR,CMP012,Read
I676869,HRIS,HRIS-EmpRecords,HRIS001,Write
Z595982,Active Directory,AD-Login,AD001,Read
Z595982,Active Directory,AD-Email,AD002,Read
Z595982,Active Directory,AD-Intranet,AD003,Read
Z595982,HR Portal,HRP-SelfService,HRP001,Read
Z595982,HR Portal,HRP-TimeEntry,HRP002,Write
Z595982,Compliance Training,CT-AnnualCert,CT001,Execute
Z595982,Enterprise Risk Platform,ERP-RiskDashboard,ERP001,Read
Z595982,Enterprise Risk Platform,ERP-RiskAssessment,ERP002,Write
Z595982,Enterprise Risk Platform,ERP-ModelValidation,ERP004,Execute
Z595982,Credit Risk System,CRS-PortfolioView,CRS001,Read
Z595982,Credit Risk System,CRS-Provisioning,CRS003,Write
Z595982,Operational Risk System,ORS-IncidentLog,ORS001,Write
Z595982,Operational Risk System,ORS-KRI,ORS003,Read
Z595982,Compliance Training,CT-RiskCert,CT010,Execute
Z595982,Compliance Platform,CMP-USRegulatory,CMP010,Read
L032137,Active Directory,AD-Login,AD001,Read
L032137,Active Directory,AD-Email,AD002,Read
L032137,Active Directory,AD-Intranet,AD003,Read
L032137,HR Portal,HRP-SelfService,HRP001,Read
L032137,HR Portal,HRP-TimeEntry,HRP002,Write
L032137,Compliance Training,CT-AnnualCert,CT001,Execute
L032137,Strategy Platform,SP-MarketAnalysis,SP001,Read
L032137,Strategy Platform,SP-CompetitorIntel,SP002,Read
L032137,Strategy Platform,SP-StrategyDocs,SP003,Write
L032137,M&A Platform,MA-DealRoom,MA001,Read
L032137,M&A Platform,MA-Valuation,MA002,Execute
L032137,M&A Platform,MA-DueDiligence,MA003,Write
L032137,IR Platform,IR-Filings,IR001,Write
L032137,IR Platform,IR-InvestorComms,IR002,Write
L032137,IR Platform,IR-ESGReporting,IR003,Write
L032137,Financial Reporting,FR-StratReports,FR010,Read
L032137,Compliance Platform,CMP-USRegulatory,CMP010,Read
O934193,Active Directory,AD-Login,AD001,Read
O934193,Active Directory,AD-Email,AD002,Read
O934193,Active Directory,AD-Intranet,AD003,Read
O934193,HR Portal,HRP-SelfService,HRP001,Read
O934193,HR Portal,HRP-TimeEntry,HRP002,Write
O934193,ServiceNow,SN-IncidentMgmt,SN001,Write
O934193,ServiceNow,SN-ChangeMgmt,SN002,Write
O934193,ServiceNow,SN-ProblemMgmt,SN003,Write
O934193,ServiceNow,SN-AssetMgmt,SN004,Read
O934193,CI/CD Platform,CICD-Build,CICD001,Execute
O934193,CI/CD Platform,CICD-RepoAccess,CICD003,Write
O934193,Cloud Platform,CP-AWSConsole,CP001,Read
O934193,Cloud Platform,CP-AzureConsole,CP002,Read
O934193,Cloud Platform,CP-Kubernetes,CP003,Admin
O934193,Monitoring Tools,MT-Splunk,MT001,Read
O934193,Monitoring Tools,MT-Grafana,MT002,Read
O934193,Monitoring Tools,MT-PagerDuty,MT003,Write
O934193,HR Portal,HRP-TeamView,HRP010,Read
O934193,Compliance Platform,CMP-USRegulatory,CMP010,Read
N926242,Active Directory,AD-Login,AD001,Read
N926242,Active Directory,AD-Email,AD002,Read
N926242,Active Directory,AD-Intranet,AD003,Read
N926242,HR Portal,HRP-SelfService,HRP001,Read
N926242,HR Portal,HRP-TimeEntry,HRP002,Write
N926242,Compliance Training,CT-AnnualCert,CT001,Execute
N926242,Enterprise Risk Platform,ERP-RiskDashboard,ERP001,Read
N926242,Enterprise Risk Platform,ERP-RiskAssessment,ERP002,Write
N926242,Enterprise Risk Platform,ERP-ModelValidation,ERP004,Execute
N926242,Credit Risk System,CRS-PortfolioView,CRS001,Read
N926242,Credit Risk System,CRS-LossModel,CRS002,Execute
N926242,Credit Risk System,CRS-Provisioning,CRS003,Write
N926242,Operational Risk System,ORS-IncidentLog,ORS001,Write
